Lote;Material;Lote interno;Lote Proveedor;Qty;Fecha recepción;Fecha traslado
24058;100011;0000804674;0002408591;352,248;19/12/23;14/3/24
24058;100012;0000795416;3262705;1731,096;3/11/23;20/3/24
24058;100003;0000826477;0007850532;4800;10/4/24;15/4/24
24058;100004;0000738812;2463831;237,6;23/1/23;8/4/24
24058;100004;0000738811;2428936;82,4;23/1/23;8/4/24
24058;100005;0000723171;M3889;96;4/11/22;4/3/24
24058;100006;0000814642;C5945;176;9/2/24;22/2/24
24058;100007;0000822448;4045286;8352;19/3/24;8/4/24
24058;100008;0000811957;A1682579;144;29/1/24;4/3/24
24058;100001;0000804669;100977;57,6;19/12/23;4/3/24
24058;100009;0000820609;0002439101;7680;11/3/24;28/3/24
24058;100002;0000820714;K55125135;384;11/3/24;10/4/24
24058;100010;0000800462;0002322586;96;27/11/23;1/12/23
24058;100011;0000808869;0002408636;3216;16/1/24;15/4/24
24058;100012;0000795420;3262705;7872;3/11/23;10/4/24
24059;100001;0000804669;100977;72;19/12/23;4/3/24
24059;100002;0000820714;K55125135;72;11/3/24;10/4/24
24059;100001;0000804669;100977;72;19/12/23;4/3/24
24059;100002;0000820714;K55125135;72,008;11/3/24;10/4/24
24059;100003;0000677338;0005645346;4800;11/3/22;15/3/24
24059;100004;0000738806;2463830;320;23/1/23;21/3/24
24059;100005;0000723171;M3889;96,4;4/11/22;4/3/24
24059;100006;0000814642;C5945;176,92;9/2/24;22/2/24
24059;100007;0000822448;4045286;8352;19/3/24;8/4/24
24059;100008;0000811957;A1682579;144,8;29/1/24;4/3/24
24059;100001;0000804669;100977;57,768;19/12/23;4/3/24
24059;100009;0000820609;0002439101;7744;11/3/24;28/3/24
24059;100002;0000820714;K55125135;383,92;11/3/24;10/4/24
24059;100010;0000800462;0002322586;96,28;27/11/23;1/12/23
24059;100011;0000804674;0002408591;3192;19/12/23;14/3/24
24059;100012;0000795416;3262705;7872;3/11/23;20/3/24
24059;100004;0000738806;2463830;70,4;23/1/23;21/3/24
24059;100005;0000723171;M3889;10,656;4/11/22;4/3/24
24059;100006;0000814642;C5945;19,624;9/2/24;22/2/24
24059;100007;0000815779;3277679;1561,76;15/2/24;8/3/24
24059;100007;0000822448;4045286;276,08;19/3/24;19/3/24
24059;100008;0000811957;A1682579;15,928;29/1/24;4/3/24
24059;100001;0000804669;100977;6,36;19/12/23;4/3/24
24059;100009;0000820609;0002439101;845,28;11/3/24;28/3/24
24059;100002;0000820714;K55125135;42;11/3/24;2/4/24
24059;100010;0000800462;0002322586;10,64;27/11/23;1/12/23
24059;100011;0000804674;0002408591;352,248;19/12/23;14/3/24
24059;100012;0000795416;3262705;1731,096;3/11/23;20/3/24
24059;100003;0000826477;0007850532;4800;10/4/24;15/4/24
24059;100004;0000738806;2463830;320;23/1/23;21/3/24
24059;100005;0000723171;M3889;96;4/11/22;4/3/24
24059;100006;0000814642;C5945;176;9/2/24;22/2/24
24059;100007;0000822448;4045286;8352;19/3/24;8/4/24
24059;100008;0000811957;A1682579;144;29/1/24;4/3/24
24059;100001;0000804669;100977;57,6;19/12/23;4/3/24
24059;100009;0000820609;0002439101;7680;11/3/24;28/3/24
24059;100002;0000820714;K55125135;384;11/3/24;10/4/24
24059;100010;0000800462;0002322586;96;27/11/23;1/12/23
24059;100011;0000808869;0002408636;3200;16/1/24;15/4/24
24059;100012;0000795420;3262705;5961,808;3/11/23;10/4/24
24059;100012;0000795416;3262705;1908,8;3/11/23;20/3/24
24060;100012;0000795420;3262705;7872;45233;45392
24060;100011;0000808869;0002408636;3208;45307;45400
24060;100010;0000800462;0002322586;96;45257;45261
24060;100002;0000820714;K55125135;384;45362;45400
24060;100009;0000820609;0002439101;7688;45362;45398
24060;100001;0000804669;100977;57,6;45279;45355
24060;100008;0000811957;A1682579;144;45320;45355
24060;100007;0000822448;4045286;8352;45370;45400
24060;100006;0000814642;C5945;176;45331;45344
24060;100005;0000723171;M3889;96;44869;45355
24060;100004;0000738812;2463831;320;44949;45390
24060;100003;0000826477;0007850532;4800;45392;45400
24061;100012;0000795420;3262705;7872;45233;45392
24061;100011;0000808869;0002408636;3200,184;45307;45400
24061;100010;0000800462;0002322586;96;45257;45261
24061;100002;0000820714;K55125135;385,6;45362;45400
24061;100009;0000820609;0002439101;7712;45362;45398
24061;100001;0000804669;100977;57,6;45279;45355
24061;100008;0000811957;A1682579;144,8;45320;45355
24061;100007;0000822448;4045286;8336;45370;45400
24061;100006;0000814642;C5945;177,6;45331;45344
24061;100005;0000723171;M3889;96;44869;45355
24061;100004;0000738812;2463831;61,6;44949;45390
24061;100004;0000738811;2428936;258,4;44949;45390
24061;100003;0000826477;0007850532;4800;45392;45400
24063;100012;0000795420;3262705;7872;45233;45392
24063;100011;0000808869;0002408636;3200;45307;45400
24063;100010;0000800462;0002322586;96;45257;45261
24063;100002;0000820714;K55125135;384;45362;45400
24063;100009;0000820609;0002439101;7680;45362;45398
24063;100001;0000804669;100977;57,6;45279;45355
24063;100008;0000811957;A1682579;144;45320;45355
24063;100007;0000822448;4045286;8352;45370;45400
24063;100006;0000814642;C5945;176;45331;45344
24063;100005;0000723171;M3889;96;44869;45355
24063;100004;0000738811;2428936;320;44949;45390
24063;100003;0000826477;0007850532;4800;45392;45400
24064;100012;0000795420;3262705;3430,4;45233;45392
24064;100012;0000800167;3262705;4440,8;45254;45393
24064;100011;0000808869;0002408636;3200;45307;45400
24064;100010;0000800462;0002322586;96,8;45257;45261
24064;100002;0000820714;K55125135;384;45362;45400
24064;100009;0000820609;0002439101;7680;45362;45398
24064;100001;0000804669;100977;58;45279;45355
24064;100008;0000811957;A1682579;144;45320;45355
24064;100007;0000822448;4045286;8352;45370;45400
24064;100006;0000814642;C5945;176;45331;45344
24064;100005;0000723171;M3889;96,144;44869;45355
24064;100004;0000738811;2428936;320;44949;45390
24064;100003;0000826477;0007850532;4800;45392;45400
24065;100012;0000800167;3262705;7872;45254;45404
24065;100011;0000808869;0002408636;3200;45307;45400
24065;100010;0000800462;0002322586;95,696;45257;45261
24065;100002;0000820714;K55125135;383,008;45362;45400
24065;100009;0000820609;0002439101;7688;45362;45398
24065;100001;0000813660;101372;57,552;45328;45398
24065;100008;0000819096;A1682579;55,2;45352;45393
24065;100008;0000811957;A1682579;88,792;45320;45355
24065;100007;0000822448;4045286;8352;45370;45404
24065;100006;0000814642;C5945;177,112;45331;45344
24065;100005;0000723171;M3889;96;44869;45355
24065;100004;0000738811;2428936;320;44949;45390
24065;100003;0000826477;0007850532;4800;45392;45404
24066;100012;0000800167;3262705;7872;45254;45404
24066;100011;0000808869;0002408636;3200;45307;45400
24066;100010;0000800462;0002322586;96,8;45257;45261
24066;100002;0000820714;K55125135;384,8;45362;45400
24066;100009;0000820609;0002439101;7688;45362;45398
24066;100001;0000813660;101372;57,6;45328;45398
24066;100008;0000819096;A1682579;144,8;45352;45393
24066;100007;0000822448;4045286;8352;45370;45404
24066;100006;0000814642;C5945;177,6;45331;45344
24066;100005;0000723171;M3889;96;44869;45355
24066;100004;0000738811;2428936;320;44949;45390
24066;100003;0000826477;0007850532;4800;45392;45404
24069;100012;0000800167;3262705;7872;45254;45405
24069;100011;0000808869;0002408636;3200;45307;45406
24069;100010;0000800462;0002322586;96;45257;45261
24069;100002;0000820714;K55125135;386,4;45362;45405
24069;100009;0000820609;0002439101;7680,8;45362;45398
24069;100001;0000813660;101372;57,6;45328;45398
24069;100008;0000819096;A1682579;144,8;45352;45405
24069;100007;0000822448;4045286;8352;45370;45405
24069;100006;0000814642;C5945;177,6;45331;45344
24069;100005;0000723171;M3889;96,8;44869;45355
24069;100004;0000738816;2428937;236;44949;45405
24069;100004;0000738811;2428936;84;44949;45390
24069;100003;0000826477;0007850532;4800;45392;45405
24068;100012;0000800167;3262705;7872;45254;45405
24068;100011;0000808869;0002408636;3200;45307;45406
24068;100010;0000800462;0002322586;96,8;45257;45261
24068;100002;0000820714;K55125135;384,8;45362;45405
24068;100009;0000820609;0002439101;7680;45362;45398
24068;100001;0000813660;101372;57,6;45328;45398
24068;100008;0000819096;A1682579;144,8;45352;45405
24068;100007;0000822448;4045286;8352;45370;45405
24068;100006;0000814642;C5945;177,6;45331;45344
24068;100005;0000723171;M3889;96;44869;45355
24068;100004;0000738816;2428937;320;44949;45405
24068;100003;0000826477;0007850532;4800;45392;45405
24067;100012;0000800167;3262705;7880;45254;45405
24067;100011;0000808869;0002408636;3192;45307;45406
24067;100010;0000800462;0002322586;96,304;45257;45261
24067;100002;0000820714;K55125135;385,6;45362;45405
24067;100009;0000820609;0002439101;7728;45362;45398
24067;100001;0000813660;101372;57,36;45328;45398
24067;100008;0000819096;A1682579;144,72;45352;45405
24067;100007;0000822448;4045286;8376;45370;45405
24067;100006;0000814642;C5945;177,92;45331;45344
24067;100005;0000723171;M3889;95,904;44869;45355
24067;100004;0000738816;2428937;320;44949;45405
24067;100003;0000826477;0007850532;3360;45392;45405
24067;100003;0000826477;0007850532;1440;45392;45405
24070;100012;0000800167;3262705;7872;45254;45405
24070;100011;0000808869;0002408636;3199,896;45307;45406
24070;100010;0000800462;0002322586;95,768;45257;45261
24070;100002;0000820714;K55125135;384;45362;45408
24070;100009;0000820609;0002439101;7680;45362;45398
24070;100001;0000813660;101372;57,136;45328;45398
24070;100008;0000819096;A1682579;143,88;45352;45405
24070;100007;0000822448;4045286;8352;45370;45405
24070;100006;0000814642;C5945;177,568;45331;45344
24070;100005;0000723171;M3889;95,992;44869;45355
24070;100004;0000738816;2428937;320;44949;45405
24070;100003;0000826477;0007850532;4800;45392;45405
24071;100012;0000800167;3262705;7872;45254;45405
24071;100011;0000808869;0002408636;3200;45307;45406
24071;100010;0000800462;0002322586;96;45257;45261
24071;100002;0000820714;K55125135;384;45362;45408
24071;100009;0000820609;0002439101;7680;45362;45398
24071;100001;0000813660;101372;57,6;45328;45398
24071;100008;0000819096;A1682579;144;45352;45405
24071;100007;0000822448;4045286;8352;45370;45405
24071;100006;0000814642;C5945;176;45331;45344
24071;100005;0000723171;M3889;96;44869;45355
24071;100004;0000738816;2428937;320;44949;45405
24071;100003;0000826477;0007850532;4800;45392;45405
24072;100012;0000800167;3262705;7872;45254;45405
24072;100011;0000808869;0002408636;3216;45307;45406
24072;100010;0000800462;0002322586;96,096;45257;45261
24072;100002;0000820714;K55125135;385,848;45362;45408
24072;100009;0000821912;0002473207;7688;45366;45411
24072;100001;0000813660;101372;57,632;45328;45398
24072;100008;0000819096;A1682579;144,088;45352;45405
24072;100007;0000822448;4045286;8352;45370;45405
24072;100006;0000814642;C5945;177,776;45331;45344
24072;100005;0000723171;M3889;96,52;44869;45355
24072;100004;0000738816;2428937;272;44949;45405
24072;100004;0000738819;2428939;48;44949;45408
24072;100003;0000826477;0007850532;4800;45392;45405
24073;100012;0000800167;3262705;7872;45254;45405
24073;100011;0000808869;0002408636;3200;45307;45406
24073;100010;0000800462;0002322586;96;45257;45261
24073;100002;0000820714;K55125135;384;45362;45408
24073;100009;0000821912;0002473207;7680;45366;45411
24073;100001;0000813660;101372;57,6;45328;45398
24073;100008;0000819096;A1682579;144;45352;45405
24073;100007;0000822448;4045286;8352;45370;45405
24073;100006;0000814642;C5945;177,6;45331;45344
24073;100005;0000723171;M3889;96;44869;45355
24073;100004;0000738819;2428939;320;44949;45408
24073;100003;0000826477;0007850532;4800;45392;45405
24075;100012;0000800167;3262705;7872;45254;45405
24075;100011;0000808869;0002408636;3200;45307;45415
24075;100010;0000800462;0002322586;96;45257;45261
24075;100002;0000820714;K55125135;384;45362;45408
24075;100009;0000821912;0002473207;7688;45366;45411
24075;100001;0000813660;101372;57,6;45328;45398
24075;100008;0000819096;A1682579;144;45352;45405
24075;100007;0000822448;4045286;8352;45370;45415
24075;100006;0000814642;C5945;176;45331;45344
24075;100005;0000723171;M3889;96;44869;45355
24075;100004;0000738821;2428940;320;44949;45408
24075;100003;0000826477;0007850532;4800;45392;45405
24077;100012;0000800167;3262705;7872;45254;45405
24077;100011;0000808869;0002408636;3200;45307;45415
24077;100010;0000800462;0002322586;96;45257;45261
24077;100002;0000820714;K55125135;384;45362;45408
24077;100009;0000820609;0002439101;7680;45362;45398
24077;100001;0000813660;101372;57,68;45328;45398
24077;100008;0000819096;A1682579;143,8;45352;45405
24077;100007;0000822448;4045286;8352;45370;45427
24077;100006;0000814642;C5945;177,576;45331;45344
24077;100005;0000723171;M3889;96;44869;45355
24077;100004;0000738819;2428939;320;44949;45408
24077;100003;0000826477;0007850532;4800;45392;45418
24080;100012;0000813161;3319235;7872;45324;45432
24080;100011;0000808869;0002408636;3200;45307;45415
24080;100010;0000800462;0002322586;96,8;45257;45261
24080;100002;0000820714;K55125135;383,2;45362;45408
24080;100009;0000821912;0002473207;7680;45366;45427
24080;100001;0000813660;101372;57,6;45328;45398
24080;100008;0000819096;A1682579;144,8;45352;45432
24080;100007;0000822448;4045286;8352;45370;45427
24080;100006;0000814642;C5945;177,6;45331;45344
24080;100005;0000723171;M3889;96;44869;45355
24080;100004;0000738821;2428940;72,8;44949;45408
24080;100004;0000738821;2428940;247,2;44949;45408
24080;100003;0000826477;0007850532;4800;45392;45432
24079;100012;0000813161;3319235;7872;45324;45432
24079;100011;0000808869;0002408636;1128;45307;45415
24079;100011;0000808869;0002408636;2072;45307;45415
24079;100010;0000800462;0002322586;96,8;45257;45261
24079;100002;0000820714;K55125135;384;45362;45408
24079;100009;0000821912;0002473207;7688;45366;45427
24079;100001;0000813660;101372;57,6;45328;45398
24079;100008;0000819096;A1682579;144,8;45352;45432
24079;100007;0000822448;4045286;8352;45370;45427
24079;100006;0000814642;C5945;178,4;45331;45344
24079;100005;0000723171;M3889;96;44869;45355
24079;100004;0000738821;2428940;320;44949;45408
24079;100003;0000826477;0007850532;4800;45392;45432
24078;100012;0000813161;3319235;7872;45324;45432
24078;100011;0000808869;0002408636;3200;45307;45415
24078;100010;0000800462;0002322586;96;45257;45261
24078;100002;0000820714;K55125135;384;45362;45408
24078;100009;0000821912;0002473207;7680;45366;45427
24078;100001;0000813660;101372;57,76;45328;45398
24078;100008;0000819096;A1682579;144,24;45352;45432
24078;100007;0000822448;4045286;8352;45370;45427
24078;100006;0000814642;C5945;177,736;45331;45344
24078;100005;0000723171;M3889;96,152;44869;45355
24078;100004;0000738821;2428940;320;44949;45408
24078;100003;0000826477;0007850532;4800;45392;45432
24082;100012;0000828616;4072548;7872;45401;45420
24082;100011;0000814043;0002408673;3200;45329;45434
24082;100010;0000800462;0002322586;96,752;45257;45261
24082;100002;0000820714;K55125135;267,6744;45362;45408
24082;100002;0000829314;K55514635;116;45405;45422
24082;100009;0000821912;0002473207;7680;45366;45433
24082;100001;0000813660;101372;57,84;45328;45398
24082;100008;0000819096;A1682579;143,512;45352;45432
24082;100007;0000822448;4045286;8352;45370;45427
24082;100006;0000814642;C5945;177,216;45331;45344
24082;100005;0000723171;M3889;96,184;44869;45355
24082;100004;0000738821;2428940;72,8;44949;45408
24082;100004;0000738819;2428939;247,2;44949;45408
24082;100003;0000826477;0007850532;4800;45392;45434
24083;100012;0000828616;4072548;7872;45401;45420
24083;100011;0000814043;0002408673;3200;45329;45434
24083;100010;0000821622;0002452145;96;45365;45405
24083;100002;0000829314;K55514635;384;45405;45422
24083;100009;0000821912;0002473207;7680;45366;45433
24083;100001;0000813660;101372;57,456;45328;45398
24083;100008;0000819096;A1682579;143,72;45352;45432
24083;100007;0000822448;4045286;8352;45370;45427
24083;100006;0000814642;C5945;177,088;45331;45344
24083;100005;0000723171;M3889;96;44869;45355
24083;100004;0000738821;2428940;91,2;44949;45408
24083;100004;0000751813;2463831;228,8;45008;45426
24083;100003;0000826477;0007850532;4800;45392;45434
24084;100012;0000828616;4072548;7872;45401;45420
24084;100011;0000814043;0002408673;3200;45329;45434
24084;100010;0000821622;0002452145;95,84;45365;45405
24084;100002;0000829314;K55514635;384;45405;45422
24084;100009;0000821912;0002473207;7680;45366;45433
24084;100001;0000813660;101372;57,6;45328;45398
24084;100008;0000819096;A1682579;143,888;45352;45432
24084;100007;0000822448;4045286;8352;45370;45427
24084;100006;0000814642;C5945;177,6;45331;45344
24084;100005;0000723171;M3889;96;44869;45355
24084;100004;0000751813;2463831;320;45008;45426
24084;100003;0000826477;0007850532;4800;45392;45434
24087;100012;0000828616;4072548;7872;45401;45420
24087;100011;0000814043;0002408673;3200,8;45329;45439
24087;100010;0000821622;0002452145;96,16;45365;45405
24087;100002;0000829314;K55514635;384,4;45405;45422
24087;100009;0000821912;0002473207;7680;45366;45433
24087;100001;0000813660;101372;57,368;45328;45398
24087;100008;0000821945;A1682579;97,384;45366;45439
24087;100008;0000819096;A1682579;46,616;45352;45432
24087;100007;0000822448;4045286;8352;45370;45439
24087;100006;0000814642;C5945;178;45331;45439
24087;100005;0000723171;M3889;96,64;44869;45355
24087;100004;0000751813;2463831;271,2;45008;45426
24087;100004;0000738825;2445949;48,8;44949;45436
24087;100003;0000826477;0007850532;4800;45392;45439
24086;100012;0000828616;4072548;7872;45401;45420
24086;100011;0000814043;0002408673;3200;45329;45439
24086;100010;0000821622;0002452145;96,072;45365;45405
24086;100002;0000829314;K55514635;384,232;45405;45422
24086;100009;0000821912;0002473207;216;45366;45433
24086;100009;0000827435;0002482368;7464;45397;45439
24086;100001;0000813660;101372;58,04;45328;45398
24086;100008;0000821945;A1682579;144,056;45366;45439
24086;100007;0000822448;4045286;8352;45370;45439
24086;100006;0000814642;C5945;177,624;45331;45439
24086;100005;0000723171;M3889;96,0392;44869;45355
24086;100004;0000738825;2445949;320;44949;45436
24086;100003;0000826477;0007850532;4800;45392;45439
24090;100012;0000828616;4072548;7872;45401;45420
24090;100011;0000814043;0002408673;3200;45329;45439
24090;100010;0000821622;0002452145;96,296;45365;45405
24090;100002;0000829314;K55514635;384,344;45405;45422
24090;100009;0000827435;0002482368;7680;45397;45439
24090;100001;0000813660;101372;57,68;45328;45398
24090;100008;0000821945;A1682579;143,92;45366;45439
24090;100007;0000822448;4045286;8352;45370;45439
24090;100006;0000814642;C5945;177,92;45331;45439
24090;100005;0000723171;M3889;96,032;44869;45355
24090;100004;0000738825;2445949;320;44949;45436
24090;100003;0000826477;0007850532;4800;45392;45439
24085;100012;0000813161;3319235;5904;45324;45439
24085;100011;0000814043;0002408673;1506,216;45329;45439
24085;100011;0000814043;0002408673;893,784;45329;45439
24085;100010;0000821622;0002452145;72;45365;45405
24085;100002;0000829314;K55514635;288,184;45405;45422
24085;100009;0000827435;0002482368;3001,232;45397;45439
24085;100009;0000827435;0002482368;2758,72;45397;45439
24085;100001;0000813660;101372;43,416;45328;45398
24085;100008;0000821945;A1682579;108,256;45366;45439
24085;100007;0000822448;4045286;6264;45370;45439
24085;100006;0000814642;C5945;133,68;45331;45439
24085;100005;0000723171;M3889;72,184;44869;45355
24085;100004;0000738825;2445949;240;44949;45436
24085;100003;0000826477;0007850532;3600;45392;45439
24081;100012;0000828616;4072548;7872;45401;45420
24081;100011;0000814043;0002408673;3199,632;45329;45434
24081;100010;0000800462;0002322586;96;45257;45261
24081;100002;0000829314;K55514635;384;45405;45422
24081;100009;0000821912;0002473207;7680;45366;45433
24081;100001;0000813660;101372;57,496;45328;45398
24081;100008;0000819096;A1682579;143,944;45352;45432
24081;100007;0000822448;4045286;8352;45370;45427
24081;100006;0000814642;C5945;177,568;45331;45344
24081;100005;0000723171;M3889;95,76;44869;45355
24081;100004;0000738821;2428940;320;44949;45408
24081;100003;0000826477;0007850532;4800;45392;45434
24085;100012;0000813161;3319235;1968;45324;45440
24085;100011;0000814043;0002408673;800;45329;45439
24085;100010;0000821622;0002452145;24;45365;45405
24085;100002;0000829314;K55514635;96,48;45405;45422
24085;100009;0000827435;0002482368;1920;45397;45439
24085;100001;0000813660;101372;14,4;45328;45398
24085;100008;0000821945;A1682579;36,112;45366;45439
24085;100007;0000822448;4045286;2088;45370;45439
24085;100006;0000814642;C5945;44,32;45331;45439
24085;100005;0000723171;M3889;24;44869;45355
24085;100004;0000738825;2445949;80;44949;45436
24085;100003;0000826477;0007850532;1200;45392;45439
24088;100012;0000828616;4072548;6218,544;45401;45420
24088;100012;0000813161;3319235;1653,456;45324;45441
24088;100011;0000814043;0002408673;3200,8;45329;45439
24088;100010;0000821622;0002452145;96,24;45365;45405
24088;100002;0000829314;K55514635;384,552;45405;45422
24088;100009;0000827435;0002482368;7680;45397;45439
24088;100001;0000813660;101372;57,6;45328;45398
24088;100008;0000821945;A1682579;143,984;45366;45442
24088;100007;0000822448;4045286;352;45370;45439
24088;100007;0000828650;4073765;8000;45401;45439
