LOTE,MATERIAL,LOTE_INTERNO,LOTE_PROVEEDOR,QTY,FECHA_RECEPCION,FECHA_TRASLADO
24059,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-08 00:00:00
24059,100008,811957,A1682579,144.8,2024-01-29 00:00:00,2024-03-04 00:00:00
24059,100001,804669,100977,57.768,2023-12-19 00:00:00,2024-03-04 00:00:00
24059,100009,820609,0002439101,7744.0,2024-03-11 00:00:00,2024-03-28 00:00:00
24059,100002,820714,K55125135,383.92,2024-03-11 00:00:00,2024-04-10 00:00:00
24059,100010,800462,0002322586,96.28,2023-11-27 00:00:00,2023-12-01 00:00:00
24059,100011,804674,0002408591,3192.0,2023-12-19 00:00:00,2024-03-14 00:00:00
24059,100012,795416,3262705,7872.0,2023-11-03 00:00:00,2024-03-20 00:00:00
24059,100004,738806,2463830,70.4,2023-01-23 00:00:00,2024-03-21 00:00:00
24059,100005,723171,M3889,10.656,2022-11-04 00:00:00,2024-03-04 00:00:00
24059,100006,814642,C5945,19.624,2024-02-09 00:00:00,2024-02-22 00:00:00
24059,100007,815779,3277679,1561.7600000000002,2024-02-15 00:00:00,2024-03-08 00:00:00
24059,100007,822448,4045286,276.08000000000004,2024-03-19 00:00:00,2024-03-19 00:00:00
24059,100008,811957,A1682579,15.928,2024-01-29 00:00:00,2024-03-04 00:00:00
24059,100001,804669,100977,6.36,2023-12-19 00:00:00,2024-03-04 00:00:00
24059,100009,820609,0002439101,845.28,2024-03-11 00:00:00,2024-03-28 00:00:00
24059,100002,820714,K55125135,42.0,2024-03-11 00:00:00,2024-04-02 00:00:00
24059,100010,800462,0002322586,10.64,2023-11-27 00:00:00,2023-12-01 00:00:00
24059,100011,804674,0002408591,352.24800000000005,2023-12-19 00:00:00,2024-03-14 00:00:00
24059,100012,795416,3262705,1731.096,2023-11-03 00:00:00,2024-03-20 00:00:00
24059,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-04-15 00:00:00
24059,100004,738806,2463830,320.0,2023-01-23 00:00:00,2024-03-21 00:00:00
24059,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24059,100006,814642,C5945,176.0,2024-02-09 00:00:00,2024-02-22 00:00:00
24059,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-08 00:00:00
24059,100008,811957,A1682579,144.0,2024-01-29 00:00:00,2024-03-04 00:00:00
24059,100001,804669,100977,57.6,2023-12-19 00:00:00,2024-03-04 00:00:00
24059,100009,820609,0002439101,7680.0,2024-03-11 00:00:00,2024-03-28 00:00:00
24059,100002,820714,K55125135,384.0,2024-03-11 00:00:00,2024-04-10 00:00:00
24059,100010,800462,0002322586,96.0,2023-11-27 00:00:00,2023-12-01 00:00:00
24059,100011,808869,0002408636,3200.0,2024-01-16 00:00:00,2024-04-15 00:00:00
24059,100012,795420,3262705,5961.808000000001,2023-11-03 00:00:00,2024-04-10 00:00:00
24059,100012,795416,3262705,1908.8,2023-11-03 00:00:00,2024-03-20 00:00:00
24060,100012,795420,3262705,7872.0,2023-11-03 00:00:00,2024-04-10 00:00:00
24060,100011,808869,0002408636,3208.0,2024-01-16 00:00:00,2024-04-18 00:00:00
24060,100010,800462,0002322586,96.0,2023-11-27 00:00:00,2023-12-01 00:00:00
24060,100002,820714,K55125135,384.0,2024-03-11 00:00:00,2024-04-18 00:00:00
24060,100009,820609,0002439101,7688.0,2024-03-11 00:00:00,2024-04-16 00:00:00
24060,100001,804669,100977,57.6,2023-12-19 00:00:00,2024-03-04 00:00:00
24060,100008,811957,A1682579,144.0,2024-01-29 00:00:00,2024-03-04 00:00:00
24060,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-18 00:00:00
24060,100006,814642,C5945,176.0,2024-02-09 00:00:00,2024-02-22 00:00:00
24060,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24060,100004,738812,2463831,320.0,2023-01-23 00:00:00,2024-04-08 00:00:00
24060,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-04-18 00:00:00
24061,100012,795420,3262705,7872.0,2023-11-03 00:00:00,2024-04-10 00:00:00
24061,100011,808869,0002408636,3200.184,2024-01-16 00:00:00,2024-04-18 00:00:00
24061,100010,800462,0002322586,96.0,2023-11-27 00:00:00,2023-12-01 00:00:00
24061,100002,820714,K55125135,385.6,2024-03-11 00:00:00,2024-04-18 00:00:00
24061,100009,820609,0002439101,7712.0,2024-03-11 00:00:00,2024-04-16 00:00:00
24061,100001,804669,100977,57.6,2023-12-19 00:00:00,2024-03-04 00:00:00
24061,100008,811957,A1682579,144.8,2024-01-29 00:00:00,2024-03-04 00:00:00
24061,100007,822448,4045286,8336.0,2024-03-19 00:00:00,2024-04-18 00:00:00
24061,100006,814642,C5945,177.60000000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
24061,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24061,100004,738812,2463831,61.6,2023-01-23 00:00:00,2024-04-08 00:00:00
24061,100004,738811,2428936,258.40000000000003,2023-01-23 00:00:00,2024-04-08 00:00:00
24061,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-04-18 00:00:00
24063,100012,795420,3262705,7872.0,2023-11-03 00:00:00,2024-04-10 00:00:00
24063,100011,808869,0002408636,3200.0,2024-01-16 00:00:00,2024-04-18 00:00:00
24063,100010,800462,0002322586,96.0,2023-11-27 00:00:00,2023-12-01 00:00:00
24063,100002,820714,K55125135,384.0,2024-03-11 00:00:00,2024-04-18 00:00:00
24063,100009,820609,0002439101,7680.0,2024-03-11 00:00:00,2024-04-16 00:00:00
24063,100001,804669,100977,57.6,2023-12-19 00:00:00,2024-03-04 00:00:00
24063,100008,811957,A1682579,144.0,2024-01-29 00:00:00,2024-03-04 00:00:00
24063,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-18 00:00:00
24063,100006,814642,C5945,176.0,2024-02-09 00:00:00,2024-02-22 00:00:00
24063,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24063,100004,738811,2428936,320.0,2023-01-23 00:00:00,2024-04-08 00:00:00
24063,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-04-18 00:00:00
24064,100012,795420,3262705,3430.4,2023-11-03 00:00:00,2024-04-10 00:00:00
24064,100012,800167,3262705,4440.8,2023-11-24 00:00:00,2024-04-11 00:00:00
24064,100011,808869,0002408636,3200.0,2024-01-16 00:00:00,2024-04-18 00:00:00
24064,100010,800462,0002322586,96.8,2023-11-27 00:00:00,2023-12-01 00:00:00
24064,100002,820714,K55125135,384.0,2024-03-11 00:00:00,2024-04-18 00:00:00
24064,100009,820609,0002439101,7680.0,2024-03-11 00:00:00,2024-04-16 00:00:00
24064,100001,804669,100977,58.0,2023-12-19 00:00:00,2024-03-04 00:00:00
24064,100008,811957,A1682579,144.0,2024-01-29 00:00:00,2024-03-04 00:00:00
24064,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-18 00:00:00
24064,100006,814642,C5945,176.0,2024-02-09 00:00:00,2024-02-22 00:00:00
24064,100005,723171,M3889,96.144,2022-11-04 00:00:00,2024-03-04 00:00:00
24064,100004,738811,2428936,320.0,2023-01-23 00:00:00,2024-04-08 00:00:00
24064,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-04-18 00:00:00
24065,100012,800167,3262705,7872.0,2023-11-24 00:00:00,2024-04-22 00:00:00
24065,100011,808869,0002408636,3200.0,2024-01-16 00:00:00,2024-04-18 00:00:00
24065,100010,800462,0002322586,95.696,2023-11-27 00:00:00,2023-12-01 00:00:00
24065,100002,820714,K55125135,383.008,2024-03-11 00:00:00,2024-04-18 00:00:00
24065,100009,820609,0002439101,7688.0,2024-03-11 00:00:00,2024-04-16 00:00:00
24065,100001,813660,101372,57.552,2024-02-06 00:00:00,2024-04-16 00:00:00
24065,100008,819096,A1682579,55.2,2024-03-01 00:00:00,2024-04-11 00:00:00
24065,100008,811957,A1682579,88.792,2024-01-29 00:00:00,2024-03-04 00:00:00
24065,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-22 00:00:00
24065,100006,814642,C5945,177.112,2024-02-09 00:00:00,2024-02-22 00:00:00
24065,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24065,100004,738811,2428936,320.0,2023-01-23 00:00:00,2024-04-08 00:00:00
24065,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-04-22 00:00:00
24066,100012,800167,3262705,7872.0,2023-11-24 00:00:00,2024-04-22 00:00:00
24066,100011,808869,0002408636,3200.0,2024-01-16 00:00:00,2024-04-18 00:00:00
24066,100010,800462,0002322586,96.8,2023-11-27 00:00:00,2023-12-01 00:00:00
24066,100002,820714,K55125135,384.8,2024-03-11 00:00:00,2024-04-18 00:00:00
24066,100009,820609,0002439101,7688.0,2024-03-11 00:00:00,2024-04-16 00:00:00
24066,100001,813660,101372,57.6,2024-02-06 00:00:00,2024-04-16 00:00:00
24066,100008,819096,A1682579,144.8,2024-03-01 00:00:00,2024-04-11 00:00:00
24066,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-22 00:00:00
24066,100006,814642,C5945,177.60000000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
24066,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24066,100004,738811,2428936,320.0,2023-01-23 00:00:00,2024-04-08 00:00:00
24066,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-04-22 00:00:00
24069,100012,800167,3262705,7872.0,2023-11-24 00:00:00,2024-04-23 00:00:00
24069,100011,808869,0002408636,3200.0,2024-01-16 00:00:00,2024-04-24 00:00:00
24069,100010,800462,0002322586,96.0,2023-11-27 00:00:00,2023-12-01 00:00:00
24069,100002,820714,K55125135,386.4,2024-03-11 00:00:00,2024-04-23 00:00:00
24069,100009,820609,0002439101,7680.8,2024-03-11 00:00:00,2024-04-16 00:00:00
24069,100001,813660,101372,57.6,2024-02-06 00:00:00,2024-04-16 00:00:00
24069,100008,819096,A1682579,144.8,2024-03-01 00:00:00,2024-04-23 00:00:00
24069,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-23 00:00:00
24069,100006,814642,C5945,177.60000000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
24069,100005,723171,M3889,96.8,2022-11-04 00:00:00,2024-03-04 00:00:00
24069,100004,738816,2428937,236.0,2023-01-23 00:00:00,2024-04-23 00:00:00
24069,100004,738811,2428936,84.0,2023-01-23 00:00:00,2024-04-08 00:00:00
24069,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-04-23 00:00:00
24068,100012,800167,3262705,7872.0,2023-11-24 00:00:00,2024-04-23 00:00:00
24068,100011,808869,0002408636,3200.0,2024-01-16 00:00:00,2024-04-24 00:00:00
24068,100010,800462,0002322586,96.8,2023-11-27 00:00:00,2023-12-01 00:00:00
24068,100002,820714,K55125135,384.8,2024-03-11 00:00:00,2024-04-23 00:00:00
24068,100009,820609,0002439101,7680.0,2024-03-11 00:00:00,2024-04-16 00:00:00
24068,100001,813660,101372,57.6,2024-02-06 00:00:00,2024-04-16 00:00:00
24068,100008,819096,A1682579,144.8,2024-03-01 00:00:00,2024-04-23 00:00:00
24068,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-23 00:00:00
24068,100006,814642,C5945,177.60000000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
24068,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24068,100004,738816,2428937,320.0,2023-01-23 00:00:00,2024-04-23 00:00:00
24068,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-04-23 00:00:00
24067,100012,800167,3262705,7880.0,2023-11-24 00:00:00,2024-04-23 00:00:00
24067,100011,808869,0002408636,3192.0,2024-01-16 00:00:00,2024-04-24 00:00:00
24067,100010,800462,0002322586,96.304,2023-11-27 00:00:00,2023-12-01 00:00:00
24067,100002,820714,K55125135,385.6,2024-03-11 00:00:00,2024-04-23 00:00:00
24067,100009,820609,0002439101,7728.0,2024-03-11 00:00:00,2024-04-16 00:00:00
24067,100001,813660,101372,57.36000000000001,2024-02-06 00:00:00,2024-04-16 00:00:00
24067,100008,819096,A1682579,144.72,2024-03-01 00:00:00,2024-04-23 00:00:00
24067,100007,822448,4045286,8376.0,2024-03-19 00:00:00,2024-04-23 00:00:00
24067,100006,814642,C5945,177.92000000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
24067,100005,723171,M3889,95.904,2022-11-04 00:00:00,2024-03-04 00:00:00
24067,100004,738816,2428937,320.0,2023-01-23 00:00:00,2024-04-23 00:00:00
24067,100003,826477,0007850532,3360.0,2024-04-10 00:00:00,2024-04-23 00:00:00
24067,100003,826477,0007850532,1440.0,2024-04-10 00:00:00,2024-04-23 00:00:00
24070,100012,800167,3262705,7872.0,2023-11-24 00:00:00,2024-04-23 00:00:00
24070,100011,808869,0002408636,3199.896,2024-01-16 00:00:00,2024-04-24 00:00:00
24070,100010,800462,0002322586,95.768,2023-11-27 00:00:00,2023-12-01 00:00:00
24070,100002,820714,K55125135,384.0,2024-03-11 00:00:00,2024-04-26 00:00:00
24070,100009,820609,0002439101,7680.0,2024-03-11 00:00:00,2024-04-16 00:00:00
24070,100001,813660,101372,57.136,2024-02-06 00:00:00,2024-04-16 00:00:00
24070,100008,819096,A1682579,143.88,2024-03-01 00:00:00,2024-04-23 00:00:00
24070,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-23 00:00:00
24070,100006,814642,C5945,177.568,2024-02-09 00:00:00,2024-02-22 00:00:00
24070,100005,723171,M3889,95.992,2022-11-04 00:00:00,2024-03-04 00:00:00
24070,100004,738816,2428937,320.0,2023-01-23 00:00:00,2024-04-23 00:00:00
24070,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-04-23 00:00:00
24071,100012,800167,3262705,7872.0,2023-11-24 00:00:00,2024-04-23 00:00:00
24071,100011,808869,0002408636,3200.0,2024-01-16 00:00:00,2024-04-24 00:00:00
24071,100010,800462,0002322586,96.0,2023-11-27 00:00:00,2023-12-01 00:00:00
24071,100002,820714,K55125135,384.0,2024-03-11 00:00:00,2024-04-26 00:00:00
24071,100009,820609,0002439101,7680.0,2024-03-11 00:00:00,2024-04-16 00:00:00
24071,100001,813660,101372,57.6,2024-02-06 00:00:00,2024-04-16 00:00:00
24071,100008,819096,A1682579,144.0,2024-03-01 00:00:00,2024-04-23 00:00:00
24071,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-23 00:00:00
24071,100006,814642,C5945,176.0,2024-02-09 00:00:00,2024-02-22 00:00:00
24071,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24071,100004,738816,2428937,320.0,2023-01-23 00:00:00,2024-04-23 00:00:00
24071,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-04-23 00:00:00
24072,100012,800167,3262705,7872.0,2023-11-24 00:00:00,2024-04-23 00:00:00
24072,100011,808869,0002408636,3216.0,2024-01-16 00:00:00,2024-04-24 00:00:00
24072,100010,800462,0002322586,96.096,2023-11-27 00:00:00,2023-12-01 00:00:00
24072,100002,820714,K55125135,385.848,2024-03-11 00:00:00,2024-04-26 00:00:00
24072,100009,821912,0002473207,7688.0,2024-03-15 00:00:00,2024-04-29 00:00:00
24072,100001,813660,101372,57.632000000000005,2024-02-06 00:00:00,2024-04-16 00:00:00
24072,100008,819096,A1682579,144.08800000000002,2024-03-01 00:00:00,2024-04-23 00:00:00
24072,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-23 00:00:00
24072,100006,814642,C5945,177.776,2024-02-09 00:00:00,2024-02-22 00:00:00
24072,100005,723171,M3889,96.52,2022-11-04 00:00:00,2024-03-04 00:00:00
24072,100004,738816,2428937,272.0,2023-01-23 00:00:00,2024-04-23 00:00:00
24072,100004,738819,2428939,48.0,2023-01-23 00:00:00,2024-04-26 00:00:00
24072,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-04-23 00:00:00
24073,100012,800167,3262705,7872.0,2023-11-24 00:00:00,2024-04-23 00:00:00
24073,100011,808869,0002408636,3200.0,2024-01-16 00:00:00,2024-04-24 00:00:00
24073,100010,800462,0002322586,96.0,2023-11-27 00:00:00,2023-12-01 00:00:00
24073,100002,820714,K55125135,384.0,2024-03-11 00:00:00,2024-04-26 00:00:00
24073,100009,821912,0002473207,7680.0,2024-03-15 00:00:00,2024-04-29 00:00:00
24073,100001,813660,101372,57.6,2024-02-06 00:00:00,2024-04-16 00:00:00
24073,100008,819096,A1682579,144.0,2024-03-01 00:00:00,2024-04-23 00:00:00
24073,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-23 00:00:00
24073,100006,814642,C5945,177.60000000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
24073,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24073,100004,738819,2428939,320.0,2023-01-23 00:00:00,2024-04-26 00:00:00
24073,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-04-23 00:00:00
24075,100012,800167,3262705,7872.0,2023-11-24 00:00:00,2024-04-23 00:00:00
24075,100011,808869,0002408636,3200.0,2024-01-16 00:00:00,2024-05-03 00:00:00
24075,100010,800462,0002322586,96.0,2023-11-27 00:00:00,2023-12-01 00:00:00
24075,100002,820714,K55125135,384.0,2024-03-11 00:00:00,2024-04-26 00:00:00
24075,100009,821912,0002473207,7688.0,2024-03-15 00:00:00,2024-04-29 00:00:00
24075,100001,813660,101372,57.6,2024-02-06 00:00:00,2024-04-16 00:00:00
24075,100008,819096,A1682579,144.0,2024-03-01 00:00:00,2024-04-23 00:00:00
24075,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-05-03 00:00:00
24075,100006,814642,C5945,176.0,2024-02-09 00:00:00,2024-02-22 00:00:00
24075,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24075,100004,738821,2428940,320.0,2023-01-23 00:00:00,2024-04-26 00:00:00
24075,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-04-23 00:00:00
24077,100012,800167,3262705,7872.0,2023-11-24 00:00:00,2024-04-23 00:00:00
24077,100011,808869,0002408636,3200.0,2024-01-16 00:00:00,2024-05-03 00:00:00
24077,100010,800462,0002322586,96.0,2023-11-27 00:00:00,2023-12-01 00:00:00
24077,100002,820714,K55125135,384.0,2024-03-11 00:00:00,2024-04-26 00:00:00
24077,100009,820609,0002439101,7680.0,2024-03-11 00:00:00,2024-04-16 00:00:00
24077,100001,813660,101372,57.68,2024-02-06 00:00:00,2024-04-16 00:00:00
24077,100008,819096,A1682579,143.8,2024-03-01 00:00:00,2024-04-23 00:00:00
24077,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-05-15 00:00:00
24077,100006,814642,C5945,177.57600000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
24077,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24077,100004,738819,2428939,320.0,2023-01-23 00:00:00,2024-04-26 00:00:00
24077,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-05-06 00:00:00
24080,100012,813161,3319235,7872.0,2024-02-02 00:00:00,2024-05-20 00:00:00
24080,100011,808869,0002408636,3200.0,2024-01-16 00:00:00,2024-05-03 00:00:00
24080,100010,800462,0002322586,96.8,2023-11-27 00:00:00,2023-12-01 00:00:00
24080,100002,820714,K55125135,383.2000000000001,2024-03-11 00:00:00,2024-04-26 00:00:00
24080,100009,821912,0002473207,7680.0,2024-03-15 00:00:00,2024-05-15 00:00:00
24080,100001,813660,101372,57.6,2024-02-06 00:00:00,2024-04-16 00:00:00
24080,100008,819096,A1682579,144.8,2024-03-01 00:00:00,2024-05-20 00:00:00
24080,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-05-15 00:00:00
24080,100006,814642,C5945,177.60000000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
24080,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24080,100004,738821,2428940,72.8,2023-01-23 00:00:00,2024-04-26 00:00:00
24080,100004,738821,2428940,247.2,2023-01-23 00:00:00,2024-04-26 00:00:00
24080,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-05-20 00:00:00
24079,100012,813161,3319235,7872.0,2024-02-02 00:00:00,2024-05-20 00:00:00
24079,100011,808869,0002408636,1128.0,2024-01-16 00:00:00,2024-05-03 00:00:00
24079,100011,808869,0002408636,2072.0,2024-01-16 00:00:00,2024-05-03 00:00:00
24079,100010,800462,0002322586,96.8,2023-11-27 00:00:00,2023-12-01 00:00:00
24079,100002,820714,K55125135,384.0,2024-03-11 00:00:00,2024-04-26 00:00:00
24079,100009,821912,0002473207,7688.0,2024-03-15 00:00:00,2024-05-15 00:00:00
24079,100001,813660,101372,57.6,2024-02-06 00:00:00,2024-04-16 00:00:00
24079,100008,819096,A1682579,144.8,2024-03-01 00:00:00,2024-05-20 00:00:00
24079,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-05-15 00:00:00
24079,100006,814642,C5945,178.4,2024-02-09 00:00:00,2024-02-22 00:00:00
24079,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24079,100004,738821,2428940,320.0,2023-01-23 00:00:00,2024-04-26 00:00:00
24079,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-05-20 00:00:00
24078,100012,813161,3319235,7872.0,2024-02-02 00:00:00,2024-05-20 00:00:00
24078,100011,808869,0002408636,3200.0,2024-01-16 00:00:00,2024-05-03 00:00:00
24078,100010,800462,0002322586,96.0,2023-11-27 00:00:00,2023-12-01 00:00:00
24078,100002,820714,K55125135,384.0,2024-03-11 00:00:00,2024-04-26 00:00:00
24078,100009,821912,0002473207,7680.0,2024-03-15 00:00:00,2024-05-15 00:00:00
24078,100001,813660,101372,57.760000000000005,2024-02-06 00:00:00,2024-04-16 00:00:00
24078,100008,819096,A1682579,144.24,2024-03-01 00:00:00,2024-05-20 00:00:00
24078,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-05-15 00:00:00
24078,100006,814642,C5945,177.736,2024-02-09 00:00:00,2024-02-22 00:00:00
24078,100005,723171,M3889,96.152,2022-11-04 00:00:00,2024-03-04 00:00:00
24078,100004,738821,2428940,320.0,2023-01-23 00:00:00,2024-04-26 00:00:00
24078,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-05-20 00:00:00
24082,100012,828616,4072548,7872.0,2024-04-19 00:00:00,2024-05-08 00:00:00
24082,100011,814043,0002408673,3200.0,2024-02-07 00:00:00,2024-05-22 00:00:00
24082,100010,800462,0002322586,96.752,2023-11-27 00:00:00,2023-12-01 00:00:00
24082,100002,820714,K55125135,267.67440000000005,2024-03-11 00:00:00,2024-04-26 00:00:00
24082,100002,829314,K55514635,116.0,2024-04-23 00:00:00,2024-05-10 00:00:00
24082,100009,821912,0002473207,7680.0,2024-03-15 00:00:00,2024-05-21 00:00:00
24082,100001,813660,101372,57.84,2024-02-06 00:00:00,2024-04-16 00:00:00
24082,100008,819096,A1682579,143.512,2024-03-01 00:00:00,2024-05-20 00:00:00
24082,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-05-15 00:00:00
24082,100006,814642,C5945,177.216,2024-02-09 00:00:00,2024-02-22 00:00:00
24082,100005,723171,M3889,96.184,2022-11-04 00:00:00,2024-03-04 00:00:00
24082,100004,738821,2428940,72.8,2023-01-23 00:00:00,2024-04-26 00:00:00
24082,100004,738819,2428939,247.2,2023-01-23 00:00:00,2024-04-26 00:00:00
24082,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-05-22 00:00:00
24083,100012,828616,4072548,7872.0,2024-04-19 00:00:00,2024-05-08 00:00:00
24083,100011,814043,0002408673,3200.0,2024-02-07 00:00:00,2024-05-22 00:00:00
24083,100010,821622,0002452145,96.0,2024-03-14 00:00:00,2024-04-23 00:00:00
